chemical_code,chemical,items_2019,items_2020
212700013,DUMMY CHEMICAL SUBSTANCE 212700013,0,0
233041030,DUMMY CHEMICAL SUBSTANCE 233041030,0,0
234606046,DUMMY CHEMICAL SUBSTANCE 234606046,0,0
226029560,DUMMY CHEMICAL SUBSTANCE 226029560,0,0
1309000P0,Cetrimide,0,0
0901030E0,Epoetin beta,0,0
0902011AA,Patiromer calcium,0,0
223034030,DUMMY CHEMICAL SUBSTANCE 223034030,0,0
1803000A0,Other x-ray contrast media preparations,0,0
0404000D0,Caffeine,0,0
0901020D0,Cyanocobalamin,0,0
0203020D0,Amiodarone hydrochloride,0,0
1001010J0,Ibuprofen,0,0
0206020C0,Diltiazem hydrochloride,0,0
210109008,DUMMY CHEMICAL SUBSTANCE 210109008,0,0
0406000D0,Cinnarizine,0,0
1001040G0,Colchicine,0,0
120101040,Dexamethasone sodium metasulphobenzoate,0,0
200202007,DUMMY CHEMICAL SUBSTANCE 200202007,0,0
0212000AD,Colesevelam hydrochloride,0,0
225010050,DUMMY CHEMICAL SUBSTANCE 225010050,0,0
200900005,DUMMY CHEMICAL SUBSTANCE 200900005,0,0
0906040C0,Calcitriol,0,0
0704030J0,Sodium citrate,0,0
239410098,DUMMY CHEMICAL SUBSTANCE 239410098,0,0
210200015,DUMMY CHEMICAL SUBSTANCE 210200015,0,0
0501030P0,Minocycline hydrochloride,0,0
0407041U0,Tolfenamic acid,0,0
1001010R0,Piroxicam,0,0
0901030J0,Darbepoetin alfa,0,0
1302010M0,Paraffin soft yellow,0,0
1304000C0,Beclometasone dipropionate,0,0
200501001,DUMMY CHEMICAL SUBSTANCE 200501001,0,0
200307000,DUMMY CHEMICAL SUBSTANCE 200307000,0,0
0702010M0,Ospemifene,0,0
1309000G0,Arachis oil,0,0
0207030A0,Adrenaline,0,0
0603020X0,Prednisone,0,0
0501130S0,Fosfomycin calcium,0,0
210706202,DUMMY CHEMICAL SUBSTANCE 210706202,0,0
0211000D0,Etamsylate,0,0
0401020P0,Lorazepam,0,0
0403030P0,Paroxetine hydrochloride,0,0
0101010G0,Co-magaldrox (Magnesium/aluminium hydroxide),0,0
0106020P0,Sodium picosulfate,0,0
0107020P0,Prednisolone,0,0
0401010P0,Lormetazepam,0,0
226048860,DUMMY CHEMICAL SUBSTANCE 226048860,0,0
0601011P0,Insulin glulisine,0,0
1302011M0,Liquid paraffin,0,0
130801000,Other sunscreening preparations,0,0
0202040U0,Triamterene with loop diuretics,0,0
1203020H0,Miconazole,0,0
212700009,DUMMY CHEMICAL SUBSTANCE 212700009,0,0
0409020N0,Orphenadrine hydrochloride,0,0
239633596,DUMMY CHEMICAL SUBSTANCE 239633596,0,0
226048060,DUMMY CHEMICAL SUBSTANCE 226048060,0,0
1302010Y0,Wool alcohols,0,0
1001030AA,Apremilast,0,0
0803042B0,Buserelin,0,0
0403020H0,Isocarboxazid,0,0
0505050P0,Praziquantel,0,0
228019780,DUMMY CHEMICAL SUBSTANCE 228019780,0,0
234604546,DUMMY CHEMICAL SUBSTANCE 234604546,0,0
234659046,DUMMY CHEMICAL SUBSTANCE 234659046,0,0
0904010AX,Low protein risotto,0,0
1001040P0,Sulfinpyrazone,0,0
1311010I0,Isopropyl alcohol,0,0
0503010E0,Abacavir,0,0
0212000L0,Ezetimibe,0,0
0702010F0,Estriol,0,0
0501050C0,Erythromycin,0,0
238048080,DUMMY CHEMICAL SUBSTANCE 238048080,0,0
210200013,DUMMY CHEMICAL SUBSTANCE 210200013,0,0
0704010V0,Tamsulosin and dutasteride hydrochloride,0,0
201200002,DUMMY CHEMICAL SUBSTANCE 201200002,0,0
213000004,DUMMY CHEMICAL SUBSTANCE 213000004,0,0
1103010H0,Fusidic acid,0,0
0404000S0,Atomoxetine hydrochloride,0,0
0301011E0,Formoterol fumarate,0,0
200506000,DUMMY CHEMICAL SUBSTANCE 200506000,0,0
213200001,DUMMY CHEMICAL SUBSTANCE 213200001,0,0
1202010A0,Azelastine hydrochloride,0,0
1104010R0,Prednisolone acetate,0,0
1303000N0,Lidocaine,0,0
226001260,DUMMY CHEMICAL SUBSTANCE 226001260,0,0
0403010Y0,Trimipramine maleate,0,0
1201010Q0,Hydrocortisone,0,0
233033530,DUMMY CHEMICAL SUBSTANCE 233033530,0,0
227029570,DUMMY CHEMICAL SUBSTANCE 227029570,0,0
0106050S0,Sodium picosulfate,0,0
230509005,DUMMY CHEMICAL SUBSTANCE 230509005,0,0
0204000U0,Atenolol with calcium channel blocker,0,0
234533645,DUMMY CHEMICAL SUBSTANCE 234533645,0,0
0504040M0,Mepacrine hydrochloride,0,0
210100000,DUMMY CHEMICAL SUBSTANCE 210100000,0,0
0501021B0,Cefadroxil,0,0
234534545,DUMMY CHEMICAL SUBSTANCE 234534545,0,0
233041530,DUMMY CHEMICAL SUBSTANCE 233041530,0,0
1310011P0,Neomycin sulfate,0,0
0407010AC,Isometheptene mucate,0,0
0501120Q0,Norfloxacin,0,0
239624096,DUMMY CHEMICAL SUBSTANCE 239624096,0,0
1003020L0,Kaolin heavy,0,0
0901011P0,Ferrous sulfate,0,0
0403030P0,Paroxetine hydrochloride,0,0
0212000AA,Rosuvastatin calcium,0,0
0803042N0,Leuprorelin acetate,0,0
0401010AD,Melatonin,0,0
1108010B0,Carbomer 940/980,0,0
0402010A0,Amisulpride,0,0
0408020V0,Midazolam maleate,0,0
0102000J0,Dicycloverine hydrochloride,0,0
1201010F0,Flumetasone pivalate,0,0
225001050,DUMMY CHEMICAL SUBSTANCE 225001050,0,0
220210005,DUMMY CHEMICAL SUBSTANCE 220210005,0,0
238548085,DUMMY CHEMICAL SUBSTANCE 238548085,0,0
0101010J0,Magnesium trisilicate,0,0
0203020F0,Disopyramide,0,0
200312001,DUMMY CHEMICAL SUBSTANCE 200312001,0,0
0601023AP,Canagliflozin/metformin,0,0
0407010X0,Paracetamol combined preparations,0,0
1309000F0,Alkyl sulfate,0,0
0202010Y0,Xipamide,0,0
0505020L0,Levamisole hydrochloride,0,0
210705201,DUMMY CHEMICAL SUBSTANCE 210705201,0,0
0208020I0,Pentosan polysulfate sodium,0,0
1108020AH,Povidone iodine,0,0
1001010T0,Tiaprofenic acid,0,0
200329000,DUMMY CHEMICAL SUBSTANCE 200329000,0,0
201500000,DUMMY CHEMICAL SUBSTANCE 201500000,0,0
0401010D0,Clomethiazole edisilate,0,0
0303020Z0,Zafirlukast,0,0
1501043F0,Fentanyl citrate,0,0
0908010T0,Betaine anhydrous,0,0
0304030F0,C1-Esterase inhibitor,0,0
190900000,"Other disinfectant,preservative and sterilising preparations",0,0
0403030X0,Escitalopram,0,0
0402030K0,Lithium carbonate,0,0
0302000N0,Fluticasone propionate (Inhalation),0,0
0604011Y0,Tibolone,0,0
1001010AH,Celecoxib,0,0
1003020W0,Heparinoid,0,0
200317002,DUMMY CHEMICAL SUBSTANCE 200317002,0,0
200305001,DUMMY CHEMICAL SUBSTANCE 200305001,0,0
0906040N0,Ergocalciferol,0,0
0803042K0,Goserelin acetate,0,0
0304010A0,Acrivastine,0,0
233507037,DUMMY CHEMICAL SUBSTANCE 233507037,0,0
1202020I0,Ipratropium bromide,0,0
230509005,DUMMY CHEMICAL SUBSTANCE 230509005,0,0
0402020G0,Flupentixol decanoate,0,0
1108020AF,Nepafenac,0,0
0209000Y0,Prasugrel,0,0
0202010V0,Metolazone,0,0
0605010S0,Somatropin,0,0
238020880,DUMMY CHEMICAL SUBSTANCE 238020880,0,0
200302000,DUMMY CHEMICAL SUBSTANCE 200302000,0,0
0908010E0,Mercaptamine,0,0
0603020S0,Methylprednisolone,0,0
0103020P0,Pirenzepine,0,0
237066070,DUMMY CHEMICAL SUBSTANCE 237066070,0,0
228029580,DUMMY CHEMICAL SUBSTANCE 228029580,0,0
0604030P0,Oxandrolone,0,0
0206020C0,Diltiazem hydrochloride,0,0
0601012W0,Biphasic insulin aspart,0,0
210109007,DUMMY CHEMICAL SUBSTANCE 210109007,0,0
0803041L0,Letrozole,0,0
1404000S0,Typhoid,0,0
100302010,Ketoprofen,0,0
0905022C0,Calcium acetate,0,0
220561505,DUMMY CHEMICAL SUBSTANCE 220561505,0,0
1307000V0,Imiquimod,0,0
1202020I0,Ipratropium bromide,0,0
1502010A0,Tetracaine,0,0
0212000AC,Simvastatin and ezetimibe,0,0
1310040M0,Malathion,0,0
210705201,DUMMY CHEMICAL SUBSTANCE 210705201,0,0
238041080,DUMMY CHEMICAL SUBSTANCE 238041080,0,0
1203010Q0,Lidocaine hydrochloride,0,0
0402010AE,Paliperidone,0,0
236007060,DUMMY CHEMICAL SUBSTANCE 236007060,0,0
210113002,DUMMY CHEMICAL SUBSTANCE 210113002,0,0
233533536,DUMMY CHEMICAL SUBSTANCE 233533536,0,0
200402001,DUMMY CHEMICAL SUBSTANCE 200402001,0,0
0410010D0,Nalmefene,0,0
200202005,DUMMY CHEMICAL SUBSTANCE 200202005,0,0
0901012I0,Iron sucrose,0,0
0404000W0,Pitolisant hydrochloride,0,0
1501042H0,Parecoxib sodium,0,0
232504425,DUMMY CHEMICAL SUBSTANCE 232504425,0,0
224003040,DUMMY CHEMICAL SUBSTANCE 224003040,0,0
233543035,DUMMY CHEMICAL SUBSTANCE 233543035,0,0
0309020R0,Dextromethorphan hydrobrom compound prepartions,0,0
0301040W0,Umeclidinium bromide/vilanterol,0,0
0604012P0,Norethisterone,0,0
200301006,DUMMY CHEMICAL SUBSTANCE 200301006,0,0
0106020P0,Sodium picosulfate,0,0
0601060U0,Urine testing reagents,0,0
0106040J0,Magnesium hydroxide,0,0
0605020E0,Desmopressin acetate,0,0
1202030S0,Neomycin sulfate,0,0
236007062,DUMMY CHEMICAL SUBSTANCE 236007062,0,0
1404000X0,Meningococcal A + C + W135 + Y vaccine,0,0
0207020Y0,Midodrine hydrochloride,0,0
1203010K0,Choline salicylate,0,0
0502010C0,Itraconazole,0,0
238509085,DUMMY CHEMICAL SUBSTANCE 238509085,0,0
1104020AB,Hamamalis,0,0
1304000S0,Fluticasone propionate (Topical),0,0
1203040I0,Hydrogen peroxide,0,0
0904010E0,Gluten free/low protein mixes,0,0
220548805,DUMMY CHEMICAL SUBSTANCE 220548805,0,0
0102000AC,Atropine sulfate,0,0
0101010U0,Sodium citrate,0,0
0309020I0,Squill,0,0
210106001,DUMMY CHEMICAL SUBSTANCE 210106001,0,0
0901011F0,Ferrous fumarate,0,0
200202008,DUMMY CHEMICAL SUBSTANCE 200202008,0,0
200305001,DUMMY CHEMICAL SUBSTANCE 200305001,0,0
1302010F0,Emulsifying wax,0,0
0103010H0,Famotidine,0,0
0604011G0,Estradiol,0,0
0704020AC,Darifenacin hydrobromide,0,0
0308000M0,Menthol,0,0
1203040E0,Chlorhexidine gluconate,0,0
1306010I0,Erythromycin,0,0
0703050A0,Levonorgestrel,0,0
201100003,DUMMY CHEMICAL SUBSTANCE 201100003,0,0
233010231,DUMMY CHEMICAL SUBSTANCE 233010231,0,0
1303000AA,Menthol,0,0
0704050AA,Vardenafil,0,0
236001062,DUMMY CHEMICAL SUBSTANCE 236001062,0,0
0704060A0,Dapoxetine hydrochloride,0,0
239410100,DUMMY CHEMICAL SUBSTANCE 239410100,0,0
0904010T0,Gluten free/low protein pasta,0,0
213000008,DUMMY CHEMICAL SUBSTANCE 213000008,0,0
239607096,DUMMY CHEMICAL SUBSTANCE 239607096,0,0
0501110G0,Tinidazole,0,0
200325000,DUMMY CHEMICAL SUBSTANCE 200325000,0,0
0106050S0,Sodium picosulfate,0,0
236048062,DUMMY CHEMICAL SUBSTANCE 236048062,0,0
211800000,DUMMY CHEMICAL SUBSTANCE 211800000,0,0
1302010E0,Dexpanthenol,0,0
0803041AA,Fulvestrant,0,0
210705301,DUMMY CHEMICAL SUBSTANCE 210705301,0,0
227026570,DUMMY CHEMICAL SUBSTANCE 227026570,0,0
236024060,DUMMY CHEMICAL SUBSTANCE 236024060,0,0
0403040R0,Oxitriptan,0,0
234504545,DUMMY CHEMICAL SUBSTANCE 234504545,0,0
0503010U0,Ritonavir,0,0
190202000,Other individually formulated prepared extemp preparations,0,0
0202020L0,Furosemide,0,0
0501030I0,Doxycycline hyclate,0,0
0209000A0,Aspirin,0,0
0901020N0,Hydroxocobalamin,0,0
0601023AN,Empagliflozin,0,0
0402010A0,Amisulpride,0,0
0401010Y0,Zolpidem tartrate,0,0
210102301,DUMMY CHEMICAL SUBSTANCE 210102301,0,0
210109006,DUMMY CHEMICAL SUBSTANCE 210109006,0,0
1103010C0,Chloramphenicol,0,0
0403030P0,Paroxetine hydrochloride,0,0
0901011H0,Ferrous gluconate,0,0
0402010J0,Haloperidol,0,0
091000000,Other compound vitamin/mineral formulation preparations,0,0
0604011Y0,Tibolone,0,0
0409010Z0,Rotigotine,0,0
1202010I0,Budesonide,0,0
0406000G0,Cyclizine lactate,0,0
1304000N0,Fluocinolone acetonide,0,0
0203020R0,Propafenone hydrochloride,0,0
228005080,DUMMY CHEMICAL SUBSTANCE 228005080,0,0
239401097,DUMMY CHEMICAL SUBSTANCE 239401097,0,0
0905012I0,Cinacalcet hydrochloride,0,0
236034560,DUMMY CHEMICAL SUBSTANCE 236034560,0,0
234510045,DUMMY CHEMICAL SUBSTANCE 234510045,0,0
202000003,DUMMY CHEMICAL SUBSTANCE 202000003,0,0
234533745,DUMMY CHEMICAL SUBSTANCE 234533745,0,0
0402010K0,Levomepromazine maleate,0,0
1203040I0,Hydrogen peroxide,0,0
200502001,DUMMY CHEMICAL SUBSTANCE 200502001,0,0
0607020C0,Danazol,0,0
230506005,DUMMY CHEMICAL SUBSTANCE 230506005,0,0
232533725,DUMMY CHEMICAL SUBSTANCE 232533725,0,0
233024030,DUMMY CHEMICAL SUBSTANCE 233024030,0,0
0501070F0,Chloramphenicol,0,0
1311050E0,Chloroxylenol,0,0
0408020Q0,Paraldehyde,0,0
1001040K0,Probenecid,0,0
0603020K0,Methylprednisolone sodium succinate,0,0
0505050P0,Praziquantel,0,0
1310020E0,Bifonazole,0,0
0410030A0,Buprenorphine hydrochloride,56836,0
0103050T0,Rabeprazole sodium,29094,0
1108010D0,Carmellose sodium,46313,0
0703021N0,Norethisterone,20446,0
0106040J0,Magnesium hydroxide,1817,0
1310020L0,Ketoconazole,5519,0
1108020AF,Nepafenac,1596,0
1306030A0,Brimonidine tart (Rosacea),873,0
200305000,DUMMY CHEMICAL SUBSTANCE 200305000,2381,0
1104020M0,Lodoxamide trometamol,1889,0
236034563,DUMMY CHEMICAL SUBSTANCE 236034563,1583,0
230533705,DUMMY CHEMICAL SUBSTANCE 230533705,2275,0
223039531,DUMMY CHEMICAL SUBSTANCE 223039531,3518,0
200308001,DUMMY CHEMICAL SUBSTANCE 200308001,788,0
200202004,DUMMY CHEMICAL SUBSTANCE 200202004,545,0
226048860,DUMMY CHEMICAL SUBSTANCE 226048860,959,0
0409030C0,Tetrabenazine,2425,0
1306010N0,Nicotinamide,245,0
0205051S0,Ramipril with calcium channel blocker,658,0
0205052AB,Olmesartan medoxomil/amlodipine,1451,0
1003020T0,Nicotinates,284,0
225060550,DUMMY CHEMICAL SUBSTANCE 225060550,399,0
0409010AC,Apomorphine hydrochloride hemihydrate,1,0
0402010AE,Paliperidone,170,0
1001030D0,Etanercept,13,0
239004590,DUMMY CHEMICAL SUBSTANCE 239004590,70,0
0213000T0,Sodium tetradecyl sulphate,1,0
020400030,Timolol with diuretic,13,0
0212000AJ,Fenofibrate/simvastatin,3,0
1103010Z0,Vancomycin hydrochloride,1,0
1104010M0,Hydrocortisone acetate,0,0
0904010AX,Low protein risotto,0,0
0212000P0,Fenofibrate,0,0
0501080W0,Trimethoprim,0,0
0403030P0,Paroxetine hydrochloride,0,0
200202011,DUMMY CHEMICAL SUBSTANCE 200202011,0,0
0906031C0,Ascorbic acid,0,0
210200008,DUMMY CHEMICAL SUBSTANCE 210200008,0,0
0501050H0,Erythromycin ethylsuccinate,0,0
1001030L0,Leflunomide,0,0
1306010B0,Azelaic acid,0,0
236041064,DUMMY CHEMICAL SUBSTANCE 236041064,0,0
1310011Y0,Silver sulfadiazine,0,0
212700002,DUMMY CHEMICAL SUBSTANCE 212700002,0,0
238507085,DUMMY CHEMICAL SUBSTANCE 238507085,0,0
0409010V0,Entacapone,0,0
1201030N0,Urea hydrogen peroxide,0,0
0204000C0,Acebutolol hydrochloride,0,0
0409010AA,Safinamide,0,0
0501120X0,Levofloxacin,0,0
0408010I0,Ethosuximide,0,0
200402006,DUMMY CHEMICAL SUBSTANCE 200402006,0,0
0601023U0,Nateglinide,0,0
225061550,DUMMY CHEMICAL SUBSTANCE 225061550,0,0
1305020W0,Calcitriol,0,0
228020880,DUMMY CHEMICAL SUBSTANCE 228020880,0,0
200502002,DUMMY CHEMICAL SUBSTANCE 200502002,0,0
210113003,DUMMY CHEMICAL SUBSTANCE 210113003,0,0
236048062,DUMMY CHEMICAL SUBSTANCE 236048062,0,0
100101040,Tenoxicam,0,0
0107030P0,Phenol,0,0
210101001,DUMMY CHEMICAL SUBSTANCE 210101001,0,0
224003040,DUMMY CHEMICAL SUBSTANCE 224003040,0,0
238006080,DUMMY CHEMICAL SUBSTANCE 238006080,0,0
1405010A0,Normal immunoglobulin (Gamma globulin),0,0
0504010M0,Proguanil hydrochloride,0,0
1201010C0,Aluminium acetate,0,0
070201000,Other vaginal/vulva changes preparations,0,0
1501020R0,Nitrous oxide,0,0
0908010AL,Sucrase,0,0
225038750,DUMMY CHEMICAL SUBSTANCE 225038750,0,0
0408020T0,Phenytoin sodium,0,0
235004550,DUMMY CHEMICAL SUBSTANCE 235004550,0,0
0901012P0,Iron carboxymaltose,0,0
0503010AN,Efavirenz/emtricitabine/tenofovir disoproxil,0,0
235004550,DUMMY CHEMICAL SUBSTANCE 235004550,0,0
0504050T0,Paromomycin sulfate,0,0
1203040AA,Diclofenac sod,0,0
1311030D0,Benzalkonium chloride,0,0
237541075,DUMMY CHEMICAL SUBSTANCE 237541075,0,0
0102000D0,Compound antispasmodic preparations,0,0
0703022N0,Norethisterone enantate,0,0
0205051R0,Ramipril,0,0
1106000L0,Latanoprost,0,0
0504010Y0,Quinine sulfate,0,0
0409010Y0,Rasagiline mesilate,0,0
1302010U0,Urea,0,0
0208020Y0,Rivaroxaban,0,0
1001010AH,Celecoxib,0,0
231541015,DUMMY CHEMICAL SUBSTANCE 231541015,0,0
0601023AF,Linagliptin/metformin,0,0
238030480,DUMMY CHEMICAL SUBSTANCE 238030480,0,0
1306010C0,Benzoyl peroxide,0,0
0407020V0,Pethidine hydrochloride,0,0
0411000F0,Galantamine,0,0
223029530,DUMMY CHEMICAL SUBSTANCE 223029530,0,0
212700027,DUMMY CHEMICAL SUBSTANCE 212700027,0,0
200306002,DUMMY CHEMICAL SUBSTANCE 200306002,0,0
130802000,Other camouflage preparations,0,0
0205040M0,Phenoxybenzamine hydrochloride,0,0
0803010K0,Diethylstilbestrol,0,0
0403040Z0,Agomelatine,0,0
1104020B0,Antazoline,0,0
1103030C0,Aciclovir,0,0
1305020T0,Tazarotene,0,0
233033730,DUMMY CHEMICAL SUBSTANCE 233033730,0,0
1311060I0,Hydrogen peroxide,0,0
200324000,DUMMY CHEMICAL SUBSTANCE 200324000,0,0
213000006,DUMMY CHEMICAL SUBSTANCE 213000006,0,0
200202005,DUMMY CHEMICAL SUBSTANCE 200202005,0,0
221024010,DUMMY CHEMICAL SUBSTANCE 221024010,0,0
0403010T0,Mianserin hydrochloride,0,0
1203010T0,Triamcinolone acetonide,0,0
0404000E0,Caffeine citrate,0,0
0908010P0,Sodium phenylbutyrate,0,0
239001090,DUMMY CHEMICAL SUBSTANCE 239001090,0,0
0702020I0,Fenticonazole nitrate,0,0
1104010V0,Rimexolone,0,0
0202020D0,Bumetanide,0,0
0601023AC,Saxagliptin,0,0
1103010B0,Ciprofloxacin,0,0
0309020D0,Simple,0,0
233534537,DUMMY CHEMICAL SUBSTANCE 233534537,0,0
130501000,Other eczema preparations,0,0
0206020Z0,Valsartan/amlodipine,0,0
0803010K0,Diethylstilbestrol,0,0
238534585,DUMMY CHEMICAL SUBSTANCE 238534585,0,0
200506000,DUMMY CHEMICAL SUBSTANCE 200506000,0,0
1203010K0,Choline salicylate,0,0
1201030N0,Urea hydrogen peroxide,0,0
220238305,DUMMY CHEMICAL SUBSTANCE 220238305,0,0
212700016,DUMMY CHEMICAL SUBSTANCE 212700016,0,0
212700018,DUMMY CHEMICAL SUBSTANCE 212700018,0,0
230506005,DUMMY CHEMICAL SUBSTANCE 230506005,0,0
0703030G0,Nonoxinol 9,0,0
227024070,DUMMY CHEMICAL SUBSTANCE 227024070,0,0
0408020D0,Clonazepam,0,0
1310020E0,Bifonazole,0,0
1302020G0,Zinc paste,0,0
228019380,DUMMY CHEMICAL SUBSTANCE 228019380,0,0
0504010Y0,Quinine sulfate,0,0
0205051I0,Enalapril maleate,0,0
1108010B0,Carbomer 940/980,0,0
0501080W0,Trimethoprim,0,0
210109008,DUMMY CHEMICAL SUBSTANCE 210109008,0,0
1003020U0,Diclofenac sodium,0,0
0407041M0,Naratriptan hydrochloride,0,0
0411000E0,Rivastigmine,0,0
0604020K0,Testosterone,0,0
0102000L0,Glycopyrronium bromide,0,0
233533535,DUMMY CHEMICAL SUBSTANCE 233533535,0,0
0408020W0,Midazolam hydrochloride,0,0
0205040S0,Prazosin hydrochloride,0,0
230507005,DUMMY CHEMICAL SUBSTANCE 230507005,0,0
0607010B0,Bromocriptine,0,0
230565005,DUMMY CHEMICAL SUBSTANCE 230565005,0,0
233534537,DUMMY CHEMICAL SUBSTANCE 233534537,0,0
0406000U0,Prochlorperazine mesilate,0,0
0904010AS,Low protein cakes,0,0
010102100,Compound alginates and proprietary indigestion preparations,0,0
0906025P0,Riboflavin,0,0
1002010N0,Neostigmine metilsulfate,0,0
0301011B0,Bambuterol hydrochloride,0,0
232510825,DUMMY CHEMICAL SUBSTANCE 232510825,0,0
1103010S0,Propamidine isetionate,0,0
1001030AC,Baricitinib,0,0
0205051I0,Enalapril maleate,0,0
0301040W0,Umeclidinium bromide/vilanterol,0,0
1104020T0,Sodium cromoglicate,0,0
1106000AC,Brinzolamide,0,0
090401000,Other food for special diet preparations,0,0
210109005,DUMMY CHEMICAL SUBSTANCE 210109005,0,0
0601023AM,Canagliflozin,0,0
0604011L0,Estradiol with progestogen,0,0
0301030S0,Theophylline,0,0
212900001,DUMMY CHEMICAL SUBSTANCE 212900001,0,0
237007070,DUMMY CHEMICAL SUBSTANCE 237007070,0,0
0105010C0,Olsalazine sodium,0,0
212700014,DUMMY CHEMICAL SUBSTANCE 212700014,0,0
0408020V0,Midazolam maleate,0,0
0601040H0,Glucagon,0,0
0303010Q0,Sodium cromoglicate,0,0
1108010K0,Sodium chloride,0,0
0106070B0,Linaclotide,0,0
0202040D0,Amiloride hydrochloride with loop diuretics,0,0
0503031B0,Entecavir,0,0
0208020I0,Pentosan polysulfate sodium,0,0
200502003,DUMMY CHEMICAL SUBSTANCE 200502003,0,0
1203010U0,Doxycycline hyclate,0,0
1312000G0,Glycopyrronium bromide,0,0
0401030H0,Butobarbital,0,0
0901040A0,Anagrelide hydrochloride,0,0
232506025,DUMMY CHEMICAL SUBSTANCE 232506025,0,0
0901030E0,Epoetin beta,0,0
232041020,DUMMY CHEMICAL SUBSTANCE 232041020,0,0
230559005,DUMMY CHEMICAL SUBSTANCE 230559005,0,0
1305020I0,Coal tar and corticosteroid preparations,0,0
1309000I0,Ketoconazole,0,0
214800001,DUMMY CHEMICAL SUBSTANCE 214800001,0,0
200202009,DUMMY CHEMICAL SUBSTANCE 200202009,0,0
1106000AI,Timolol and bimatoprost,0,0
1304000X0,Hydrocortisone acetate,0,0
0410020C0,Varenicline tartrate,0,0
1302010Y0,Wool alcohols,0,0
238007080,DUMMY CHEMICAL SUBSTANCE 238007080,0,0
0205052A0,Irbesartan with diuretic,0,0
0205051W0,Imidapril hydrochloride,0,0
1002020T0,Tizanidine hydrochloride,0,0
0602020N0,Propylthiouracil,0,0
212000001,DUMMY CHEMICAL SUBSTANCE 212000001,0,0
226061560,DUMMY CHEMICAL SUBSTANCE 226061560,0,0
0101010R0,Simeticone,0,0
0103030S0,Sucralfate,0,0
0307000Q0,Erdosteine,0,0
0602010Z0,Levothyroxine sodium and liothyronine,0,0
212700025,DUMMY CHEMICAL SUBSTANCE 212700025,0,0
239056090,DUMMY CHEMICAL SUBSTANCE 239056090,0,0
239048090,DUMMY CHEMICAL SUBSTANCE 239048090,0,0
1301010W0,Wool fat,0,0
1203040C0,Cetylpyridinium chloride,0,0
0204000N0,Oxprenolol hydrochloride,0,0
131101000,Other alcohol and saline preparations,0,0
0205052C0,Candesartan cilexetil,0,0
0410020C0,Varenicline tartrate,0,0
0408010G0,Gabapentin,0,0
0212000D0,Bezafibrate,0,0
1306010H0,Adapalene,0,0
0205040V0,Terazosin hydrochloride,0,0
228009580,DUMMY CHEMICAL SUBSTANCE 228009580,0,0
1310020A0,Amorolfine hydrochloride,0,0
0904010H0,Gluten free bread,0,0
200301005,DUMMY CHEMICAL SUBSTANCE 200301005,0,0
0503021A0,Valaciclovir,0,0
0304010Y0,Alimemazine tartrate,0,0
212700007,DUMMY CHEMICAL SUBSTANCE 212700007,0,0
0205052R0,Telmisartan with diuretic,0,0
200321001,DUMMY CHEMICAL SUBSTANCE 200321001,0,0
0501110G0,Tinidazole,0,0
233553035,DUMMY CHEMICAL SUBSTANCE 233553035,0,0
235506055,DUMMY CHEMICAL SUBSTANCE 235506055,0,0
1203010T0,Triamcinolone acetonide,0,0
0703021Q0,Desogestrel,0,0
0406000P0,Metoclopramide hydrochloride,0,0
1108010B0,Carbomer 940/980,0,0
0212000AA,Rosuvastatin calcium,0,0
0901011F0,Ferrous fumarate,0,0
040201030,Risperidone,0,0
0407020M0,Methadone hydrochloride,0,0
213000007,DUMMY CHEMICAL SUBSTANCE 213000007,0,0
0401020P0,Lorazepam,0,0
210705101,DUMMY CHEMICAL SUBSTANCE 210705101,0,0
0404000M0,Methylphenidate hydrochloride,0,0
0205052V0,Valsartan,0,0
210200011,DUMMY CHEMICAL SUBSTANCE 210200011,0,0
1106000B0,Acetazolamide,0,0
212700010,DUMMY CHEMICAL SUBSTANCE 212700010,0,0
236001062,DUMMY CHEMICAL SUBSTANCE 236001062,0,0
0407041AA,Eletriptan,0,0
191300000,Other cordial/soft drink preparations,0,0
0803042H0,Flutamide,0,0
225060550,DUMMY CHEMICAL SUBSTANCE 225060550,0,0
233002636,DUMMY CHEMICAL SUBSTANCE 233002636,0,0
0607030M0,Metyrapone,0,0
0501070AC,Fidaxomicin,0,0
228019780,DUMMY CHEMICAL SUBSTANCE 228019780,0,0
239233592,DUMMY CHEMICAL SUBSTANCE 239233592,0,0
200301001,DUMMY CHEMICAL SUBSTANCE 200301001,0,0
1108010F0,Hypromellose,0,0
0206020L0,Lercanidipine hydrochloride,0,0
1001030C0,Hydroxychloroquine sulfate,0,0
0703021Q0,Desogestrel,0,0
0303020G0,Montelukast,0,0
1308010Y0,Fluorouracil (Sunscreen),0,0
0601012S0,Isophane insulin,0,0
0101010G0,Co-magaldrox (Magnesium/aluminium hydroxide),0,0
0402010A0,Amisulpride,0,0
190201000,Other individually formulated bought in preparations,0,0
0703010E0,Combined ethinylestradiol 20mcg,0,0
0206020T0,Verapamil hydrochloride,0,0
1106000P0,Dorzolamide,0,0
200317002,DUMMY CHEMICAL SUBSTANCE 200317002,0,0
0410030E0,Naltrexone hydrochloride,0,0
231541015,DUMMY CHEMICAL SUBSTANCE 231541015,0,0
212100000,DUMMY CHEMICAL SUBSTANCE 212100000,0,0
1003020N0,Methyl salicylate,0,0
0501070AE,Fosfomycin trometamol,0,0
0307000C0,Acetylcysteine,0,0
